customer_id,age,balance,risk_profile,marketing_channel,offer_amount,previous_investments,responded_before,membership_tier,accepted
4324,37,426559.76,low,phone,48602,0,1,platinum,1
4325,50,488370.64,low,email,76493,0,0,gold,1
4326,77,262956.98,medium,phone,22489,0,1,platinum,1
4327,50,9242.45,low,in_branch,23594,1,1,platinum,1
4328,38,425332.27,low,sms,17092,0,1,standard,1
4329,88,128809.01,low,phone,41771,0,1,standard,1
4330,64,33418.02,high,in_branch,31628,0,0,standard,1
4331,68,33700.98,low,sms,90760,1,0,platinum,1
4332,88,100898.94,medium,in_branch,98715,1,1,platinum,0
4333,84,240427.95,medium,email,24510,1,1,standard,1
4334,74,273054.68,high,sms,98723,1,1,platinum,0
4335,59,17753.59,high,email,68307,1,0,standard,1
4336,61,180898.73,high,in_branch,41212,0,0,gold,0
4337,44,108085.46,high,in_branch,69342,1,0,platinum,1
4338,83,423875.63,high,email,81482,1,0,standard,1
4339,20,372131.45,high,phone,14633,1,1,gold,1
4340,76,145058.08,high,email,28681,0,1,gold,1
4341,74,354041.82,low,in_branch,53207,1,1,standard,1
4342,25,115020.3,low,in_branch,26472,0,1,platinum,1
4343,65,416151.15,medium,email,48957,0,0,gold,0
4344,68,193883.85,high,email,70769,0,1,platinum,1
4345,78,142228.19,low,email,69948,0,0,standard,0
4346,34,154627.19,high,email,21045,1,0,gold,0
4347,80,127988.86,high,phone,57576,0,1,platinum,1
4348,57,225963.42,high,in_branch,78727,1,0,platinum,0
4349,38,387197.54,high,sms,51232,1,0,gold,1
4350,62,397461.76,medium,email,92865,1,1,standard,1
4351,67,493119.63,low,sms,14359,0,1,gold,1
4352,67,125914.72,medium,in_branch,47483,1,1,standard,1
4353,65,244338.41,high,email,48569,1,0,standard,1
4354,48,134070.01,low,phone,62168,0,0,gold,1
4355,40,195606.2,low,sms,23598,1,1,gold,1
4356,18,452804.42,high,email,39058,1,0,gold,1
4357,30,446756.08,low,phone,7501,0,0,platinum,1
4358,21,117328.0,medium,sms,72507,0,0,standard,1
4359,57,242593.22,low,phone,7109,0,1,standard,1
4360,26,196501.44,low,in_branch,65639,1,0,gold,1
4361,20,348829.36,low,phone,53257,1,1,standard,1
4362,73,312551.63,low,phone,42716,0,0,gold,1
4363,82,141714.31,medium,sms,31783,0,0,platinum,1
4364,22,90881.15,low,phone,37861,1,0,gold,1
4365,81,357870.72,high,sms,59580,0,0,platinum,1
4366,47,27219.95,low,email,87918,0,0,gold,0
4367,83,61566.22,high,sms,53387,1,0,standard,1
4368,44,231535.98,low,sms,27915,0,0,standard,1
4369,22,18327.72,high,email,21557,1,0,platinum,1
4370,37,185775.29,medium,phone,36600,1,0,gold,1
4371,60,299299.51,high,sms,49557,1,1,standard,0
4372,31,460869.78,high,email,57274,0,0,platinum,0
4373,50,197398.7,high,sms,90571,0,1,standard,0
4374,88,4545.62,high,email,97528,0,1,platinum,0
4375,87,99797.26,high,sms,85900,1,1,platinum,0
4376,27,85690.05,medium,sms,55619,1,0,platinum,1
4377,43,205357.14,low,sms,44332,0,0,gold,0
4378,60,398335.01,medium,phone,18491,1,1,gold,1
4379,26,167897.82,high,in_branch,18803,1,0,gold,1
4380,41,293168.92,high,sms,84689,1,1,standard,0
4381,75,104436.21,high,in_branch,78235,0,1,platinum,1
4382,75,449096.95,high,sms,30028,1,0,platinum,1
4383,18,497835.37,low,in_branch,90021,1,1,platinum,1
4384,35,441785.36,high,in_branch,32119,1,1,standard,1
4385,35,265653.61,medium,phone,91134,0,1,platinum,1
4386,61,289437.41,low,phone,65610,1,1,platinum,1
4387,40,495833.18,high,phone,17339,0,0,gold,1
4388,47,89186.34,medium,sms,81121,0,1,gold,1
4389,88,339907.43,high,phone,29596,0,1,platinum,1
4390,57,124340.35,high,email,65963,0,0,platinum,0
4391,44,67227.63,medium,phone,69818,0,0,standard,1
4392,65,487285.54,medium,email,74029,1,1,gold,1
4393,67,253810.75,high,in_branch,42518,1,0,platinum,1
4394,32,455365.25,medium,email,80013,0,1,standard,0
4395,88,385986.16,medium,in_branch,86476,1,1,platinum,1
4396,86,370115.96,low,in_branch,26735,1,0,standard,1
4397,41,273544.25,high,phone,79150,1,0,platinum,0
4398,76,19997.38,medium,email,40477,1,1,standard,1
4399,80,72575.34,high,phone,6521,1,1,platinum,1
4400,81,490505.98,low,sms,74260,0,1,gold,0
4401,48,185240.75,medium,phone,68477,1,1,platinum,1
4402,70,234650.39,medium,phone,81544,0,1,standard,0
4403,81,479974.78,medium,phone,39667,1,1,platinum,1
4404,56,305577.12,medium,email,55939,1,1,gold,1
4405,80,197342.1,medium,sms,85684,1,0,gold,1
4406,86,178769.69,high,in_branch,99279,0,1,standard,0
4407,34,23060.49,high,sms,20742,1,1,standard,1
4408,44,302540.29,low,phone,61662,0,1,platinum,1
4409,46,205112.09,low,sms,29737,0,0,gold,1
4410,31,410804.23,low,in_branch,67010,0,0,gold,1
4411,49,40300.26,low,in_branch,54758,0,0,gold,1
4412,63,384265.88,high,in_branch,61781,0,0,gold,1
4413,79,297417.16,high,sms,14942,0,0,standard,1
4414,74,335250.74,medium,in_branch,49447,1,0,standard,1
4415,40,370942.01,medium,email,60015,1,0,standard,0
4416,80,302309.21,high,phone,97940,0,1,standard,0
4417,87,57033.08,low,email,37136,1,0,standard,1
4418,71,166418.99,low,phone,45503,1,0,platinum,1
4419,38,177381.61,high,phone,95513,0,0,standard,0
4420,33,65700.59,medium,sms,30042,0,1,platinum,1
4421,54,266937.2,medium,email,10539,1,1,platinum,1
4422,86,312011.4,high,sms,30398,0,0,platinum,1
4423,61,383640.67,high,sms,23397,1,0,platinum,1
4424,28,399656.94,medium,email,49899,1,1,standard,1
4425,49,31866.64,medium,phone,72037,0,0,platinum,1
4426,40,5865.81,high,phone,72498,0,0,standard,0
4427,36,46519.06,medium,in_branch,8072,1,1,standard,1
4428,46,122195.89,medium,in_branch,50311,0,0,gold,1
4429,29,7933.31,high,in_branch,53503,0,1,standard,1
4430,55,5474.01,medium,phone,32035,0,1,gold,1
4431,55,18819.88,low,in_branch,53788,1,0,standard,1
4432,37,410858.95,high,sms,58709,1,0,standard,1
4433,48,300292.01,medium,email,24222,1,0,gold,0
4434,46,487940.1,high,in_branch,8036,0,1,gold,1
4435,66,328884.68,low,email,88038,1,0,platinum,1
4436,45,467478.26,high,in_branch,75806,1,1,gold,1
4437,67,229662.22,low,sms,72593,0,0,gold,0
4438,71,200664.15,medium,phone,74886,1,1,standard,1
4439,59,349536.86,high,phone,19565,0,1,gold,1
4440,19,461593.0,low,sms,8674,1,0,standard,1
4441,60,304702.24,low,email,49240,1,0,platinum,1
4442,82,317779.02,high,phone,52784,0,0,standard,0
4443,55,409040.45,high,sms,93801,0,0,platinum,1
4444,51,470039.57,medium,phone,16186,1,1,gold,1
4445,19,476907.97,high,sms,41128,0,1,platinum,1
4446,29,8652.33,low,in_branch,66274,1,1,gold,1
4447,85,136915.16,medium,email,84519,0,0,standard,0
4448,40,283671.58,high,in_branch,54159,1,0,gold,1
4449,77,431901.07,high,email,6874,1,0,standard,1
4450,75,155266.2,medium,email,21893,0,0,standard,1
4451,24,101318.08,medium,phone,84296,1,1,gold,0
4452,63,76112.74,medium,sms,84171,1,1,standard,1
4453,81,186336.63,low,in_branch,18176,0,1,gold,0
4454,69,107729.69,low,phone,77229,0,1,standard,0
4455,27,132300.14,low,in_branch,33094,1,0,standard,1
4456,40,205173.79,low,in_branch,98402,1,0,platinum,1
4457,37,18925.08,low,in_branch,37249,1,1,gold,1
4458,43,5971.63,low,phone,26446,1,0,standard,1
4459,84,100460.07,medium,phone,57256,1,0,standard,1
4460,27,113161.26,low,sms,55926,1,1,standard,0
4461,56,314057.19,high,sms,62617,0,0,platinum,0
4462,61,188177.57,high,email,44550,0,1,platinum,1
4463,41,157448.22,high,email,45628,0,0,gold,1
4464,37,20294.4,low,in_branch,14160,0,0,platinum,1
4465,66,301155.32,low,in_branch,24322,0,1,gold,1
4466,63,241864.04,high,email,20810,1,1,standard,1
4467,36,237749.06,medium,sms,17445,1,0,gold,1
4468,34,124431.6,medium,email,38057,1,1,platinum,1
4469,30,102960.16,high,sms,88749,0,1,platinum,0
4470,54,108961.5,high,phone,94925,0,0,standard,0
4471,67,107040.3,high,sms,91116,1,0,platinum,0
4472,22,93951.08,medium,email,55315,1,0,gold,0
4473,69,436089.69,medium,in_branch,92740,0,1,standard,0
4474,54,168791.33,medium,phone,93546,1,0,platinum,0
4475,28,26928.25,high,email,28058,0,0,platinum,0
4476,24,153538.85,medium,in_branch,74836,0,1,platinum,1
4477,53,301069.91,high,in_branch,26618,1,1,standard,0
4478,19,391746.71,low,sms,17337,0,0,standard,1
4479,29,250994.81,high,email,28444,1,1,standard,1
4480,52,461479.46,high,email,80112,1,0,platinum,0
4481,60,47329.14,high,sms,74952,0,1,gold,0
4482,58,138709.69,low,email,31536,1,0,standard,1
4483,71,433136.07,medium,sms,64918,1,1,standard,0
4484,46,152407.06,high,email,68063,0,1,standard,0
4485,32,126529.64,low,phone,59119,0,0,gold,1
4486,66,246214.18,high,phone,98779,0,0,platinum,0
4487,52,176844.42,low,email,52481,0,0,platinum,1
4488,36,383087.01,low,phone,95513,0,1,gold,1
4489,36,38099.06,medium,email,25262,0,1,standard,1
4490,38,332612.15,medium,sms,6654,0,1,standard,1
4491,66,176147.0,medium,phone,11427,1,0,gold,1
4492,82,484983.52,low,phone,39916,1,0,gold,1
4493,46,118010.16,high,in_branch,67590,0,0,gold,1
4494,77,463446.83,low,phone,6181,0,0,platinum,1
4495,66,354842.08,medium,phone,98919,1,0,standard,0
4496,48,164792.09,low,sms,32007,1,1,gold,1
4497,61,442126.52,high,in_branch,88201,0,1,platinum,0
4498,20,90340.88,high,in_branch,85571,0,1,platinum,1
4499,37,283213.72,high,in_branch,51891,1,1,platinum,1
4500,80,171477.28,medium,phone,38035,0,1,standard,1
4501,31,210677.84,medium,sms,7635,0,1,gold,1
4502,44,372349.25,low,phone,58020,1,1,standard,1
4503,76,214818.09,low,phone,49791,1,0,platinum,1
4504,39,178968.09,low,sms,64796,1,1,gold,1
4505,41,8217.02,high,in_branch,8220,1,0,standard,1
4506,29,44913.25,medium,in_branch,62601,1,0,gold,1
4507,47,443212.18,low,in_branch,48979,0,1,platinum,1
4508,49,177950.41,medium,sms,22834,0,1,gold,1
4509,18,42421.85,low,email,77529,1,1,platinum,1
4510,81,203025.53,low,sms,23887,0,0,gold,1
4511,52,251409.39,low,phone,55055,1,0,platinum,1
4512,40,50530.75,medium,email,73762,1,1,platinum,1
4513,29,274900.69,medium,sms,91040,0,0,gold,0
4514,75,90870.63,low,email,19991,1,1,standard,1
4515,33,444186.62,high,phone,73066,0,1,gold,0
4516,63,284525.01,medium,sms,63657,0,1,platinum,1
4517,68,369629.51,high,email,51969,1,1,platinum,1
4518,26,409793.97,low,in_branch,49460,1,0,gold,1
4519,21,483587.18,low,sms,48675,0,1,platinum,1
4520,44,257701.9,high,email,18836,1,1,gold,1
4521,56,42108.95,medium,in_branch,25323,0,1,platinum,1
4522,28,298686.45,high,email,78906,0,0,platinum,1
4523,46,85902.69,low,phone,29080,1,1,gold,1
4524,78,297997.53,high,email,13988,1,0,gold,1
4525,44,261622.09,low,email,90160,0,1,standard,0
4526,89,266266.71,medium,email,43292,1,1,platinum,1
4527,62,467751.72,medium,email,93667,0,0,standard,1
4528,69,106736.82,low,sms,63402,1,1,gold,1
4529,88,478058.48,high,sms,64530,1,0,standard,0
4530,23,228330.11,medium,sms,25100,1,0,platinum,0
4531,75,80669.84,low,phone,45635,1,1,gold,1
4532,43,104060.79,medium,email,38314,0,1,gold,1
4533,18,238624.51,medium,in_branch,25559,0,1,standard,1
4534,49,112961.87,medium,phone,46080,1,1,platinum,1
4535,53,411313.99,medium,email,56150,1,1,platinum,1
4536,43,162703.57,low,phone,27548,1,0,gold,1
4537,26,38879.37,medium,phone,50147,0,0,standard,0
4538,36,169374.78,high,email,51230,0,0,gold,0
4539,75,51072.16,medium,in_branch,71399,0,0,standard,0
4540,22,490268.92,low,email,83117,0,0,standard,1
4541,24,350087.52,medium,in_branch,93382,0,1,standard,0
4542,23,171411.99,medium,email,8231,0,1,standard,0
4543,35,76270.79,medium,in_branch,29053,0,1,standard,1
4544,26,2030.11,medium,phone,99525,0,1,standard,0
4545,74,48152.34,medium,phone,20233,0,1,platinum,1
4546,79,86201.44,medium,sms,98173,1,0,standard,0
4547,71,136211.11,high,email,10416,0,0,gold,1
4548,86,381214.6,high,phone,74385,1,0,gold,0
4549,31,279333.51,high,phone,56777,1,1,platinum,0
4550,38,387369.04,medium,in_branch,99214,1,0,standard,0
4551,18,209703.99,high,email,42484,0,0,platinum,0
4552,40,308867.17,medium,email,28154,0,1,gold,1
4553,59,38046.63,high,phone,61798,1,0,platinum,1
4554,71,417130.75,medium,email,44646,1,0,gold,0
4555,71,439275.65,low,in_branch,75291,0,1,standard,1
4556,38,158434.42,high,in_branch,68200,0,1,platinum,1
4557,28,419750.93,low,phone,74861,0,1,gold,0
4558,30,341425.79,medium,sms,85983,1,1,standard,0
4559,78,365935.17,high,phone,73383,1,0,gold,1
4560,83,273169.13,low,sms,50370,1,1,platinum,1
4561,52,421986.1,medium,phone,73041,0,0,platinum,1
4562,57,365661.52,medium,phone,91453,1,1,standard,1
4563,41,483140.93,high,sms,67916,0,1,gold,0
4564,20,385480.46,low,email,90200,1,1,standard,1
4565,57,147727.6,medium,sms,94270,0,0,standard,0
4566,30,178202.69,low,sms,52636,1,0,platinum,1
4567,39,236578.92,low,email,92122,0,0,gold,1
4568,49,483070.44,high,email,44828,1,0,gold,1
4569,59,117236.27,high,sms,12237,1,0,gold,1
4570,57,443561.87,high,in_branch,25420,0,1,standard,1
4571,49,287993.53,medium,sms,9343,1,0,platinum,1
4572,21,133793.4,high,in_branch,26614,0,1,standard,1
4573,56,118656.14,low,phone,56891,0,0,gold,1
4574,67,404668.82,low,email,85804,1,0,gold,1
4575,40,39175.73,high,sms,13895,1,0,gold,1
4576,42,430228.01,low,sms,7056,1,0,standard,1
4577,79,106589.59,low,sms,54559,0,1,standard,1
4578,61,497676.04,medium,in_branch,47083,0,1,gold,1
4579,72,55295.54,medium,sms,15322,1,1,standard,1
4580,63,441885.76,high,in_branch,94105,1,1,gold,1
4581,52,263467.94,high,phone,37167,1,1,standard,1
4582,30,299090.81,high,sms,29257,1,0,gold,1
4583,39,162212.2,low,in_branch,59066,1,0,gold,1
4584,81,418286.26,high,in_branch,22284,0,1,platinum,1
4585,84,365182.82,high,in_branch,73087,1,0,standard,1
4586,36,398630.15,high,email,7354,0,1,gold,1
4587,49,101299.56,medium,in_branch,96739,0,1,platinum,1
4588,52,325650.2,medium,email,16620,0,1,platinum,1
4589,57,295275.81,medium,email,5448,0,1,standard,1
4590,73,133363.29,high,sms,55757,0,1,platinum,1
4591,87,204695.64,medium,sms,77758,0,1,standard,1
4592,88,98515.51,medium,sms,54858,1,1,standard,1
4593,66,225147.55,medium,sms,79257,0,1,gold,0
4594,69,385415.21,low,email,73086,1,0,platinum,1
4595,88,375604.75,medium,sms,53873,0,1,gold,1
4596,84,83962.8,medium,in_branch,7244,0,0,gold,1
4597,48,108151.54,low,in_branch,15466,0,0,gold,1
4598,59,13500.43,medium,in_branch,38584,1,1,platinum,1
4599,47,468457.07,medium,phone,18595,1,0,platinum,1
4600,23,156980.59,medium,in_branch,29198,0,0,gold,1
4601,60,207700.16,medium,sms,37707,1,1,standard,1
4602,45,456477.19,medium,in_branch,88742,1,0,platinum,0
4603,20,51182.1,medium,phone,21458,0,1,gold,1
4604,20,38726.69,high,phone,83979,0,0,platinum,0
4605,53,152778.78,high,phone,58275,1,1,standard,1
4606,82,303437.11,medium,sms,85875,1,0,gold,1
4607,55,235512.09,medium,in_branch,53967,0,1,gold,1
4608,69,210812.53,high,sms,63957,1,1,standard,1
4609,49,418054.44,high,email,84459,0,0,gold,0
4610,78,132200.2,medium,sms,40531,0,0,standard,0
4611,68,89847.2,high,sms,23715,0,1,platinum,1
4612,44,120555.26,high,sms,8540,0,0,platinum,1
4613,83,410529.7,low,in_branch,78844,1,1,platinum,0
4614,67,337295.4,low,sms,82881,0,0,standard,1
4615,28,276453.76,high,phone,84812,0,1,gold,1
4616,36,166701.26,high,sms,32654,1,1,standard,1
4617,71,454779.99,high,email,58824,0,1,gold,0
4618,65,9097.95,low,phone,60309,0,0,standard,1
4619,50,91271.26,high,sms,46828,0,0,standard,1
4620,69,214109.89,medium,in_branch,44394,1,1,gold,1
4621,68,289385.95,high,sms,76969,0,0,platinum,0
4622,64,239142.86,medium,sms,61978,1,1,platinum,1
4623,55,133564.1,low,in_branch,26406,0,1,standard,1
4624,72,48756.34,medium,phone,58094,1,1,standard,1
4625,73,447678.99,low,sms,48877,1,0,platinum,1
4626,54,177631.0,high,phone,21954,1,0,platinum,0
4627,22,104575.89,low,sms,28790,1,0,standard,1
4628,50,28675.83,high,email,76314,1,0,platinum,1
4629,40,111937.2,high,phone,64428,0,1,platinum,0
4630,19,423975.54,high,sms,72819,1,0,platinum,1
4631,34,440297.64,high,email,58484,0,0,standard,0
4632,52,184982.81,high,email,76839,1,1,gold,0
4633,70,288055.37,high,email,83560,0,1,gold,1
4634,36,270846.05,low,in_branch,58585,1,1,platinum,1
4635,52,482084.84,high,in_branch,94156,1,0,gold,1
4636,56,94856.65,medium,phone,23259,0,0,platinum,1
4637,58,120355.66,medium,phone,61338,0,1,platinum,1
4638,57,36207.59,high,sms,97146,0,1,gold,0
4639,18,843.98,low,sms,72734,0,1,standard,1
4640,85,39903.96,medium,phone,17320,0,1,gold,1
4641,37,482380.83,high,in_branch,52456,1,0,platinum,1
4642,31,245309.62,medium,sms,36518,1,0,standard,0
4643,52,444843.93,high,email,70378,0,0,gold,0
4644,69,462728.02,high,in_branch,12978,1,1,standard,1
4645,71,350348.01,high,in_branch,11860,0,0,gold,1
4646,70,326748.93,medium,in_branch,82569,1,1,gold,1
4647,21,396684.74,low,in_branch,56744,1,1,standard,1
4648,59,19792.45,low,sms,43275,1,1,gold,1
4649,80,105015.91,medium,sms,56775,1,0,platinum,1
4650,24,208532.64,medium,email,6539,1,1,platinum,1
4651,43,372710.68,high,in_branch,76643,1,0,gold,1
4652,46,365935.26,low,in_branch,86725,1,1,standard,1
4653,70,272701.6,high,email,80556,1,1,gold,0
4654,47,415408.16,low,sms,99297,1,1,gold,1
4655,39,479951.7,high,email,32485,1,1,standard,1
4656,41,292159.2,medium,in_branch,32176,0,1,standard,1
4657,67,24101.88,medium,in_branch,50715,0,1,platinum,1
4658,55,126300.31,high,phone,50403,0,0,platinum,1
4659,63,153073.19,medium,sms,78403,0,0,platinum,1
4660,41,254088.46,high,in_branch,28315,0,0,gold,1
4661,54,67358.57,low,phone,62119,0,1,platinum,0
4662,81,52320.91,medium,in_branch,8966,1,1,platinum,1
4663,43,215318.44,high,sms,53781,1,0,platinum,1
4664,78,308889.29,medium,sms,37732,0,1,standard,1
4665,61,397889.89,high,sms,96747,1,1,standard,1
4666,24,35712.37,medium,email,92423,1,1,standard,1
4667,66,114561.23,high,in_branch,17872,0,0,gold,1
4668,55,442971.16,medium,in_branch,7222,0,1,standard,1
4669,35,345817.98,low,sms,93024,1,0,standard,0
4670,28,271256.64,low,in_branch,31488,0,0,platinum,1
4671,64,194522.85,high,phone,75372,0,1,gold,0
4672,37,490707.75,low,in_branch,43561,1,0,gold,1
4673,64,220582.12,medium,email,20335,1,1,gold,1
4674,26,251520.73,medium,phone,39668,0,0,platinum,1
4675,71,362554.86,medium,in_branch,98988,1,0,standard,0
4676,87,201676.1,low,in_branch,73975,1,1,gold,1
4677,89,107249.35,low,email,66323,1,1,standard,1
4678,57,10105.89,high,in_branch,18463,0,0,gold,0
4679,22,166971.52,medium,sms,77129,1,0,gold,0
4680,66,374122.1,low,in_branch,81699,1,1,gold,1
4681,89,245293.39,medium,phone,71277,1,0,standard,0
4682,28,231950.43,low,email,89539,0,0,gold,0
4683,30,253770.43,high,in_branch,84930,1,0,gold,0
4684,48,49479.03,high,phone,9335,1,0,gold,1
4685,46,498477.1,medium,sms,96852,1,1,gold,0
4686,54,300127.57,low,in_branch,51205,1,1,standard,1
4687,41,51611.48,low,email,66463,0,0,platinum,1
4688,63,391264.65,high,phone,37695,0,1,standard,1
4689,83,117444.75,medium,email,10259,0,1,platinum,1
4690,67,167480.89,medium,phone,88041,1,1,platinum,1
4691,26,402812.19,low,phone,61529,0,1,standard,1
4692,38,214309.45,high,email,28321,0,1,platinum,1
4693,50,179556.43,medium,phone,62324,1,0,standard,1
4694,56,498238.32,low,email,63692,0,1,platinum,1
4695,78,397569.85,low,in_branch,40567,0,0,platinum,1
4696,31,358533.27,medium,sms,94702,1,1,platinum,0
4697,83,28516.39,high,sms,47834,1,0,platinum,0
4698,20,240995.46,low,email,33156,1,0,gold,1
4699,24,45482.31,high,in_branch,99776,1,0,gold,0
4700,77,481926.41,medium,phone,75526,1,0,platinum,1
4701,82,240356.98,low,email,58091,1,1,standard,1
4702,72,236710.75,low,in_branch,12303,1,1,platinum,1
4703,40,261321.68,low,in_branch,31323,0,0,standard,1
4704,36,344347.14,medium,email,54025,1,1,platinum,1
4705,45,26477.4,low,in_branch,58551,0,0,platinum,1
4706,27,251635.62,medium,phone,37861,1,0,platinum,1
4707,34,473035.87,high,phone,83124,1,1,standard,1
4708,52,315308.2,high,phone,82160,1,1,standard,1
4709,84,343515.75,high,email,18116,0,1,standard,1
4710,41,425059.18,low,sms,77920,1,1,standard,1
4711,78,290044.92,low,sms,60107,0,0,platinum,0
4712,32,214904.03,high,in_branch,58838,0,1,platinum,0
4713,68,91559.29,high,email,54451,0,0,standard,1
4714,50,281257.67,medium,sms,15411,0,1,standard,1
4715,69,253608.59,high,in_branch,66565,0,0,standard,0
4716,31,187964.81,medium,sms,21511,0,0,platinum,1
4717,57,405410.09,medium,in_branch,27663,0,1,platinum,1
4718,61,116646.15,medium,phone,76102,1,1,gold,1
4719,47,273674.26,high,phone,59078,1,1,gold,1
4720,40,63926.42,high,in_branch,47579,0,0,platinum,1
4721,27,373708.6,medium,phone,97947,1,0,gold,1
4722,31,107942.86,high,in_branch,64244,1,1,standard,0
4723,19,468249.35,high,sms,8549,1,1,gold,1
4724,57,76567.21,medium,phone,80083,0,1,platinum,1
4725,53,158526.66,medium,email,42003,0,1,gold,1
4726,62,405022.75,high,phone,68171,0,1,standard,0
4727,58,36397.01,low,phone,48343,0,1,gold,1
4728,74,355074.71,high,sms,80965,1,1,gold,1
4729,65,10872.11,low,sms,68906,0,1,gold,1
4730,61,17066.28,low,sms,52749,1,0,standard,0
4731,63,90486.85,high,email,64243,1,1,gold,0
4732,55,33641.88,high,sms,85195,1,1,gold,0
4733,48,433463.72,low,email,86529,0,1,platinum,0
4734,85,206052.15,medium,sms,23837,1,1,standard,1
4735,59,470900.66,medium,in_branch,27820,0,1,gold,1
4736,54,159100.03,high,email,29752,0,1,standard,1
4737,75,51319.69,high,phone,64126,1,0,platinum,0
4738,46,420724.39,low,in_branch,14813,0,1,gold,1
4739,81,13582.27,high,sms,49607,1,0,gold,1
4740,75,217024.25,high,phone,72808,0,1,platinum,1
4741,88,51323.62,medium,in_branch,45685,1,0,standard,1
4742,69,94096.42,high,in_branch,60346,0,1,platinum,1
4743,62,466660.77,high,email,87502,0,1,standard,0
4744,52,174333.68,medium,in_branch,77594,0,1,standard,0
4745,31,432587.23,medium,in_branch,41316,1,1,standard,1
4746,22,487857.58,high,in_branch,87652,0,0,standard,1
4747,37,46961.96,medium,in_branch,83035,1,0,standard,0
4748,60,109857.82,low,sms,69259,1,1,platinum,1
4749,85,395246.8,low,sms,5805,0,0,standard,1
4750,44,75840.21,high,phone,29106,1,0,standard,1
4751,29,54508.23,medium,phone,89233,0,0,standard,1
4752,76,427514.57,medium,sms,43821,1,1,gold,1
4753,28,149878.59,high,sms,16741,1,0,platinum,1
4754,75,464305.69,high,in_branch,5356,1,1,platinum,1
4755,33,58846.88,low,phone,55610,0,1,platinum,1
4756,20,484867.07,high,email,82965,1,1,gold,0
4757,75,450542.98,high,sms,35573,0,0,gold,1
4758,58,25007.59,high,phone,44888,1,0,platinum,1
4759,85,420052.0,medium,sms,78622,1,0,standard,1
4760,87,443508.95,low,in_branch,42443,1,0,standard,1
4761,23,61929.23,high,in_branch,11843,1,0,standard,1
4762,47,287079.21,high,sms,99645,1,0,gold,0
4763,76,9816.97,high,sms,61703,1,1,gold,0
4764,74,265912.02,low,phone,42771,1,0,platinum,1
4765,63,147574.23,high,email,46601,0,0,platinum,0
4766,77,214660.45,low,phone,96306,1,1,platinum,1
4767,62,477076.03,medium,in_branch,56127,1,1,platinum,0
4768,20,155891.41,high,email,48943,0,0,standard,0
4769,77,136198.26,low,sms,81106,0,0,platinum,1
4770,56,206800.94,low,in_branch,86321,0,1,platinum,1
4771,71,464873.61,low,email,59229,0,1,platinum,1
4772,18,207973.98,medium,phone,35248,1,0,platinum,1
4773,28,59146.98,low,phone,8088,1,0,gold,1
4774,53,19064.6,medium,sms,80776,0,0,gold,0
4775,48,227122.33,high,email,9815,0,0,gold,1
4776,51,118728.18,low,phone,23515,1,1,standard,1
4777,73,416179.84,high,email,53245,0,0,platinum,1
4778,36,161013.58,low,in_branch,6795,1,0,gold,1
4779,69,135379.47,high,sms,60148,0,0,platinum,1
4780,88,25775.12,medium,email,59772,1,1,gold,1
4781,59,394954.22,high,sms,29982,0,1,gold,1
4782,61,12903.73,high,sms,24581,1,0,gold,1
4783,85,205804.75,low,phone,28195,0,0,standard,1
4784,74,93443.75,low,in_branch,37728,1,0,platinum,1
4785,74,43198.12,high,sms,95855,0,0,standard,0
4786,24,97395.22,high,in_branch,43928,1,1,platinum,1
4787,45,27374.69,high,phone,57682,0,0,gold,1
4788,56,464624.62,medium,in_branch,64351,1,0,standard,1
4789,43,336607.73,medium,email,99635,1,0,gold,0
4790,37,56847.15,medium,phone,71183,1,0,platinum,1
4791,48,297657.1,high,in_branch,91741,1,0,gold,0
4792,35,360416.69,high,phone,51512,1,0,gold,1
4793,56,200556.33,low,email,49148,1,0,platinum,1
4794,20,104954.87,low,sms,9773,0,1,standard,1
4795,77,469549.73,low,sms,72310,1,0,gold,1
4796,73,419291.08,low,in_branch,71222,0,0,standard,1
4797,68,345556.05,high,in_branch,66221,0,1,gold,1
4798,21,361129.11,low,sms,16696,0,1,platinum,1
4799,36,169330.17,high,in_branch,48502,1,1,standard,1
4800,88,372534.27,medium,sms,56575,1,1,platinum,0
4801,31,322732.36,high,in_branch,13323,0,0,platinum,1
4802,84,441124.76,medium,email,73693,0,0,standard,0
4803,28,375411.02,medium,in_branch,42377,0,1,gold,1
4804,81,381904.07,high,phone,65813,1,0,standard,0
4805,38,146559.03,low,in_branch,75770,1,0,gold,1
4806,83,231595.47,medium,in_branch,66546,1,0,standard,1
4807,85,103591.33,medium,email,80060,0,0,gold,0
4808,57,53037.62,high,sms,46913,1,0,standard,1
4809,81,140811.76,low,in_branch,11777,0,1,standard,1
4810,33,168365.87,low,sms,94535,1,0,standard,1
4811,35,248093.14,high,sms,88021,1,0,platinum,0
4812,68,31517.61,low,sms,44142,0,0,gold,1
4813,32,320182.18,high,in_branch,57879,0,0,gold,1
4814,21,123055.85,medium,in_branch,51267,1,0,platinum,1
4815,62,17274.11,high,sms,20324,1,1,platinum,1
4816,21,284601.44,high,email,88225,0,0,gold,0
4817,27,391209.84,high,sms,99563,1,1,standard,1
4818,54,241572.15,high,sms,36667,0,0,standard,1
4819,24,466343.01,low,in_branch,29517,0,0,platinum,1
4820,40,332621.99,high,sms,73599,1,1,gold,0
4821,48,372576.04,medium,sms,81640,0,0,standard,0
